x y1 y2 y3 y4 y5
1 44.838386519245226 46.71883191314991 43.16955080128387 56.839745381238814 37.907750936709995
2 39.261723316317905 39.75066621092445 37.96736037651025 44.314756808953334 36.42023144815136
3 40.1091990935774 40.963317079869924 39.056145725080135 43.282267198507896 37.877016556689924
4 38.685425166900195 39.43647337991838 37.86389031324987 40.46842001949423 36.43460937917503
5 37.005402382082764 37.77115686985822 36.43924863528464 38.84202872506546 35.62055639204239
6 37.31238892099448 38.08941011863687 36.68053072139806 39.28504296438287 34.906894066827064
7 35.997568675226574 36.78498420143208 35.39706393174777 37.87337676532261 34.05197537373954
8 36.22257631456161 37.06031890785218 35.5231070022828 38.29040029858935 34.109861523671846
9 37.3840775068074 38.15791078704106 36.84656298144111 39.61173240967189 35.153901606276015
10 34.819990922117896 35.39954074190843 34.17768025806204 36.58636846594898 32.363017765324656
11 36.31354702572625 36.97362208089541 35.771850869464686 38.35801883444335 33.763281915495504
12 34.71294381160742 35.2211596376161 34.30447490394389 36.30825681519244 31.97374551024622
13 35.284181856501355 35.788728889874236 34.75179052246192 36.591366277369175 32.82221342161022
14 34.64702552680379 35.27230644787453 34.26007398110791 37.1285948432065 32.424444221299375
15 32.86436069217201 33.56137625880344 32.3795058514994 34.37288150388479 31.093541612549437
16 34.350262127994014 35.08741497347667 33.99168865861946 36.232712530940404 32.026409540306645
17 29.475378430343916 30.047737197717538 29.062636662547835 31.121164027328884 27.997705635289304
18 33.10474344941335 33.50302884501788 32.6140666095553 34.827046608020154 30.92780907020335
19 36.06922122433454 36.716176524699165 35.47473322240042 38.16898182615805 33.6114629473048
20 32.29613113683472 33.0190368637295 31.832846382000614 33.82753885529727 30.26314343300517
21 32.317978407078286 33.01703011431927 31.717814816257103 33.93922830243367 30.761013144398618
22 36.44951340456031 37.3441339423433 36.186654094361415 38.31545461646465 34.175608159546925
23 32.624957567699596 33.19961368074483 32.02988880839909 34.24163939945094 30.821725072251148
24 30.688789019355795 30.954148841525306 30.08771902374546 31.985904309932987 28.532554653587706
25 32.98575462460147 33.542599975358875 32.44760813035886 35.02553995860469 30.975840564639302
26 31.561395845994426 32.13043096802765 31.080910707183897 33.24603026062588 29.94028030693231
27 32.19941578579237 32.833114450414854 31.68848714746775 33.99148167490094 30.407351298972607
28 33.69106118333244 34.48525053191631 33.353694789588474 35.67110560897571 31.788550089870416
29 31.493961535967408 31.96986692493327 31.054202331558365 33.62029719872174 30.083115786256908
30 33.382273690482855 33.94287551995431 32.912176069324815 35.41757157095623 31.414230236397966
31 32.06565945317793 32.85960557237844 31.681179263282555 33.87913341360268 30.248244501553646
32 32.74254902985346 33.38001176521265 32.20677582853712 34.750946297916855 30.927817570862647
33 31.051540818227142 31.526494876198726 30.65935839185028 32.61766576824323 29.251508765753464
34 32.08698341983004 32.79461156595097 31.756841954654316 33.89044611583108 30.53281968656698
35 30.030170456107026 30.451130083611922 29.603124659807175 31.461474910139277 28.193184463237174
36 30.364046183386137 30.669281584221945 29.90314377605398 32.305300238006616 28.447293573951505
37 30.260024285984557 30.735905061087827 29.706400517555057 31.970158718680043 28.667854180857468
38 31.345839047438325 31.849314242204738 30.81557200005991 33.28130659494715 29.307655822969238
39 34.095343118588225 34.59965429327357 33.61726173817777 35.83315413005443 32.37396579855651
40 33.0004330288515 33.51418897783003 32.421274399419424 34.76157699600405 31.41798741066568
41 32.37995330634138 32.92877804365306 31.905372357305374 34.28707365323949 30.572011757135144
42 32.627178256069 33.22492082739853 32.33930291800719 34.18696347298692 31.04280564445172
43 32.853556912740615 33.35730840484837 32.47104564633759 34.547015898470214 31.273370731547057
44 30.06711557292828 30.43450141138408 29.284322484165216 31.412518565263614 27.881735843738355
45 31.665234493108407 32.10920093748956 31.097192882000492 33.07770551348364 29.962203029980483
46 31.92328736986605 32.552327228024026 31.486885801515573 33.89752050453454 30.6282471591942
47 31.439483942691986 31.912272754269214 30.815841214933933 33.35180620508373 29.50207633887475
48 33.768721562714646 34.21584711775071 33.26882929793412 35.69548512973329 32.06304439651315
49 31.369813465653696 31.92157992402523 30.785546131429683 32.734976546885676 29.852344798079177
50 32.80056637406954 33.1552511427129 32.25588046657204 34.26003817551274 31.465103381823056
51 33.371810643569894 33.87659852587959 32.77102474652273 34.96363559176664 31.917713731285836
52 33.74432217348226 34.33161326116421 33.381634887557794 35.48023574557393 32.0220479583249
53 29.225227802223955 29.666549938816345 28.845842850169504 30.758837432492882 27.754955058239673
