x y1 y2 y3 y4 y5
1 18.772411034303698 19.922906041995297 18.03364200113608 22.37919124630051 16.682294921195272
2 18.266571750111638 18.88538024364436 17.54997098540902 20.132352676654676 14.075869636113236
3 17.500246350300742 18.3145888778444 16.968589163558615 20.26802130656379 15.91060586272005
4 16.999930396264233 17.58232727259456 16.421264619065536 19.553585882798252 15.368654752696887
5 16.35610887484127 16.82791532118996 15.97324922490896 18.662221412351045 13.648419278305713
6 15.973125398038224 16.59337908149659 15.500157260125842 18.016340454551493 14.753424204008292
7 15.131109194184262 15.857019784405688 14.655680811866315 17.28132370142761 13.669424225906091
8 14.789949872275837 15.290135482237888 13.79047639716465 16.7498001173618 12.799182012726273
9 14.29741545948502 14.798984345937349 13.679519374473571 16.223170953292243 11.73560695109307
10 13.969156942346995 14.537321875046434 13.569121202001778 15.597714911961702 12.767977641298833
11 14.042133331039274 14.748469499877604 13.523274303108895 15.613277994453078 10.630393474871358
12 13.849054653531118 14.353647522511077 13.35650883563378 15.644658330381034 11.756462003007817
13 13.731601608028772 14.374530272541639 12.990603691187783 15.154942608200573 12.016993739052728
14 13.872591534778017 14.412141055229128 13.179376126335733 15.780079306548666 12.355979573519404
15 13.413982425969127 13.923696187774715 12.94976526335629 15.702081412387535 11.610378881548788
16 13.432175200162877 13.940546418001452 12.947021520588754 15.243165995003649 11.141042455411243
17 13.291540461016567 13.859527799914547 12.729874809730234 15.874057384239471 10.531670872869947
18 13.033328849497172 14.049888803470072 12.537149690524064 15.832229970742972 11.469828866050868
19 13.343619435969906 13.998956856372041 12.638619293894866 15.316223848742471 11.798484932616027
20 13.054174125606327 13.873896604823617 12.466723157788545 15.019124082605817 11.11529950070398
21 12.83534271758532 13.653484774899702 12.283985653288415 14.649051186378736 10.917104818272993
22 12.947549414090354 13.844039665265987 12.451000403805946 15.712137457732677 11.037021366782751
23 13.059482388038996 13.773316599761054 12.591625367146674 14.659771986503657 10.761017789098604
24 13.10902942934582 13.632605283470987 12.424881080583667 14.674937519567898 10.411734772749014
25 13.08809291238454 14.040673477405242 12.458788462255352 14.894104563580669 11.047468444351294
26 12.921434978770863 13.41793999793014 12.36649671102797 14.404271531733182 10.7454221205886
27 13.11949279992367 13.868651885127246 12.727039826110573 15.17527628381744 11.224840660886171
28 12.816915324057526 13.677218801559237 12.30911924944754 14.742924988809957 11.042124337298143
29 12.715582581964918 13.324141143341727 12.344111745539173 14.675002691605144 10.380628159377437
30 12.6452782467992 13.687802740405958 12.135577519401064 14.878287310144088 10.15113134746316
31 12.72578526439383 13.744653937785728 12.162764034733042 14.75861189817208 11.172892030007286
32 12.483495181570603 13.167700555865338 11.860761702095493 14.617833780543855 10.146204341448295
33 12.700123774733115 13.120704999816219 11.828208269497328 14.539790265956665 10.83385405791083
34 12.475762519352841 13.176790425758494 12.117415701924996 14.565513669052743 11.209062510671918
35 12.702619863759157 13.432142614144254 11.972826649419543 15.045329758777426 10.23985004174921
36 12.944812188526544 13.413910736728168 12.186468733975822 14.461388305164668 11.130973375658659
37 12.342704029534923 13.22101291162333 11.674519571293128 14.649025117563841 10.687712281618278
38 12.504366526494653 13.067092852686947 11.724051948891567 14.195786184622994 10.401202971532065
39 12.496480709989388 13.05561605693012 11.838591804329564 14.956578478472771 10.807896035480702
40 12.540937815188268 13.383939746105389 11.663979623571526 15.212183208502816 9.42692011811259
41 12.251515315037725 12.632186813819914 11.627620143998923 14.170030195508287 10.578216741862168
42 12.191791660116879 12.95662136167326 11.653526028799261 14.409309330211329 10.41728743032132
43 12.142091464522558 12.930480857538885 11.166462808534204 14.086577401830713 9.901098826616572
44 12.420982163456163 13.112910424163086 11.544142910807373 13.961512262379493 9.629755049594612
45 11.917955052670742 12.628273232984037 11.51804150989533 14.1593159125871 10.38555516539229
46 11.957071309418327 12.631121251011145 11.064717853306082 14.169789058970528 10.270748104601646
47 11.938849207807817 12.754775415856244 11.494639860625682 14.247760884316762 10.34910444496756
48 11.751111378750945 12.325979255479862 11.285980178315906 14.555529312948568 9.911585007407453
49 11.72262142267429 12.418280782512833 11.247232143578692 14.159068258845608 9.077773963041203
50 11.605517047571157 12.571032632681797 11.024123820614227 14.081311501222238 9.588566322062997
51 11.76962023732528 12.715419651871834 11.063329688913011 14.117586257146442 10.145800274817452
52 11.41518537143239 12.215374161789843 10.966972831863178 13.564816588942497 9.07261885489602
53 11.449345294748358 11.989686655451862 10.912352147457726 13.237001241657653 9.405908653308481
54 11.668056134500489 12.046969617578306 11.163958573003498 13.158859969014603 9.557518363524931
55 11.535271367238952 11.984694477399774 11.221026467407071 13.387848439038464 9.207694419266321
56 11.642114405079662 12.105813449996493 11.003226406875289 13.169267943360808 9.489459205041918
57 11.185929696055863 12.361320421970692 10.629617927628281 14.16412560893493 9.520272544245955
58 11.107690665356968 11.691149845894206 10.478417171945475 12.887933293030951 9.478784025343057
59 11.254031216363074 11.86074215048432 10.902041931167386 12.835645767558457 9.57295110194184
60 11.206895540433903 11.743469957385301 10.60998322211073 13.127310185789842 9.526079372763462
61 11.14405014492958 11.658897833968242 10.47310239230907 13.732106691317348 9.56795240668602
62 11.248618678670836 11.817770967734365 10.654275767915593 12.793935663728973 9.536330934220294
63 11.128636958123833 11.597872367603658 10.701204522626561 12.861551652358793 9.896008890508634
64 11.073687154930356 11.548199870125162 10.646662044665783 12.794007352969928 9.60940833957029
65 11.204145280462647 11.647124505441994 10.725837923399911 12.700042309686577 8.311526769674982
66 10.776773129099816 11.26157813827473 10.38215155574777 12.606546505071293 8.759812627786069
67 10.96183238742638 11.468660657283458 10.377918631929443 12.408254064584446 8.48870998730188
68 10.841805046453324 11.440239131845894 10.342779498754044 12.554395840876998 9.53607024607136
69 10.878444765786032 11.34364276755924 10.315573431810886 13.01305057011194 9.229122985108706
70 10.625684795181229 11.397199518456855 10.148759085307857 12.924162428529085 9.364491823646548
71 10.584092001018764 11.32278608634357 10.215239451188882 12.725759195578945 9.255048421520218
72 10.980302142778381 11.470272035904056 10.443426305154766 12.684361917528175 9.093376148754917
73 10.792430711045174 11.549482129957735 10.21921820406199 13.038989040930904 9.228829710941156
74 10.792489365878689 11.441726683595748 10.31430746498763 12.20487168798966 9.379794217989001
75 10.72732058724698 11.217044455932102 10.217986452558275 12.627219075281781 8.515274109678284
76 11.047953976028685 11.544318875307903 10.380579280349512 12.277883921302413 7.305817959901473
77 10.742919514358835 11.472768124930099 10.353159774984421 12.658306137042196 9.270598469604153
78 10.86513663578294 11.408984252089605 10.38984185614133 12.97107326092981 9.166518726142147
79 11.050371858610053 11.428387596874973 10.268535513937563 13.200309384695153 9.333404761886143
80 10.748195190772897 11.31763912470305 9.983279136267164 12.137092769266744 8.832681482616922
81 10.83151764037601 11.321792212775751 10.318131434272303 12.715598874974232 9.041232001764332
82 10.852173917577185 11.410062849305836 10.27931659819692 12.668844455462857 7.060686376254854
83 10.737930594908601 11.492117702784743 10.212743362162833 14.07098173332072 7.7118918894963695
84 10.724570327275725 11.420371436295245 10.140767364242084 12.392723568111697 7.1282371928474415
85 10.844496651591069 11.124710342880515 10.344385989471846 13.23698169004649 8.796543587970906
86 10.881302559618728 11.373696852529497 10.404324712115566 12.512516289750709 8.003973408766052
87 10.4430369022323 11.13268577093697 9.932327637557966 12.10077239291647 8.00386261630276
88 10.813171711894759 11.232983906938497 10.083792339991568 12.189360743128075 8.551490210768975
89 10.63379219661309 11.125977939004711 10.064115272649826 12.575146617532162 7.983124874055047
