x y1 y2 y3 y4 y5
1 40.875097176601045 42.554842535356954 39.75205651100532 46.22662004080242 37.75686108209001
2 40.664963477165344 41.424833163308364 39.82322156917127 43.17486470808058 34.45078368303472
3 39.72191110799649 40.84310475247556 38.941975461018 43.88109439511394 37.51991819833812
4 39.487061094438715 40.24946026209314 38.64992481398666 42.82545472784908 37.26847076926927
5 38.561180583358876 39.47347031429835 37.82976931553039 41.68289676818006 34.69833752125279
6 38.22351790953163 39.02116789398708 37.420653831974136 41.464427925729744 36.21224400407045
7 36.88603864615017 38.00028622680111 36.14509592796842 40.380339567735234 34.80391303474606
8 36.63881725527183 37.24569382803166 34.96830648778859 39.926619891885316 33.52515784913629
9 35.8150614580191 36.74892389319904 34.834349670081814 38.65649440952652 32.01988417388686
10 35.37444174307071 36.252301598042976 34.772335433109774 37.59865847493958 33.53921338476405
11 35.48066152274288 36.42988140030424 34.61030100746462 37.810644207345604 29.88634813748494
12 35.15563326622133 35.95893743591462 34.255557145589705 37.84149532167503 31.967630014284985
13 34.6929894222355 35.8654886725574 33.91998349838707 37.31539215985832 32.2456397199869
14 35.190662217103466 36.03745193481742 34.09311979904736 37.86339820902569 32.923510313346746
15 34.42102265480532 35.207001137129836 33.646675115958416 37.97253742863259 31.734353422120755
16 34.48588307522615 35.41537718027903 33.6565984519685 36.994334713367785 30.929657585379466
17 34.362928667553135 35.060793418899124 33.46422517702343 37.99589993807566 30.35704303370571
18 33.86062897918392 35.39457446882909 33.254037341514625 37.83788430950173 31.56571507155217
19 34.37049136665178 35.23373751086859 33.30292647027543 37.06644094396928 32.22153032544066
20 33.79296428723915 34.97971254981968 33.10133476314023 36.73869888484459 31.147759112548368
21 33.51957080663288 34.73129425836156 32.805325497619926 36.22212967563128 30.581084166846175
22 33.7450427486264 35.02205040343015 33.056006002454914 37.496147095150874 30.977758379083408
23 33.85634125939329 34.736508250729834 33.29702601716467 36.31366136815216 30.993268158035413
24 33.85479711631852 34.566423000527756 32.98944858966439 35.915888147364626 30.16624096977286
25 33.77820486578406 35.22070709028929 32.93351331937468 36.42774465422549 31.18019764798262
26 33.657021348464426 34.390487999200744 32.959623815173074 35.8923799343803 30.63367454061885
27 33.9348505346054 34.993057745067915 33.374731152843445 36.610215542106175 31.312041736474505
28 33.56866448263591 34.946519335004865 32.959532816537994 36.273113325565156 31.01370977021036
29 33.458465930335024 34.32689561589072 32.844124356936696 35.96706310369036 30.16440859495402
30 33.406873698114566 34.82747370578845 32.715390026157 36.298109339329685 29.9574176647183
31 33.527622867975865 34.82909050134378 32.71485441630363 36.30079067094296 31.319482042106685
32 33.193145129314516 34.12827524069283 32.30351362697132 36.02912127626011 29.812996779541457
33 33.48605364136829 34.01819450106115 32.40570607373007 36.083557411535224 30.81965986285876
34 33.23729096307598 34.17646291883907 32.66005587604074 35.859946409137144 31.284887654447303
35 33.41785353555622 34.432187441761826 32.45444299607095 36.86632113623802 29.77064036091327
36 33.8233450496529 34.397929714516096 32.77464969603468 35.77193581925885 31.417677708197765
